source,text,cleaned_text,created_at,retweet_count,favorite_count,is_retweet,id_str,hashtag,mention,hashtag_count,mention_count,word_count,char_count,word_density,punctuation_freq,upper_case_freq,neg_sentiment,neu_sentiment,pos_sentiment,compound_sentiment,created_date,created_time,passed_closing,market_date,^GSPC,^IXIC,VGT
Twitter for iPhone,Great! https://t.co/uROw5ntYPe,great,2020-10-17 15:17:11,12565,49442,False,1317545209010454528,[],[],0,0,2,7,3.5,0.5,0.0,0.0,0.0,1.0,0.6588,2020-10-17,15:17:11,0,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,100% True! https://t.co/QWvpzSopkl,true,2020-10-17 15:18:35,20194,68583,False,1317545562158268417,[],[],0,0,4,12,3.0,0.5,0.0,0.0,0.0,1.0,0.4753,2020-10-17,15:18:35,0,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,RT @ArthurSchwartz: Joe is losing his cool. Sounds like the NY Post is right over the target.,joe lose cool sound like ny post right target,2020-10-17 15:33:30,11816,0,True,1317549315666055168,[],[],0,0,21,97,4.619047619047619,0.19047619047619047,0.09523809523809523,0.194,0.448,0.358,0.296,2020-10-17,15:33:30,0,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,RT @DonaldJTrumpJr: The same media that set their hair on fire every time a bogus Russia story came out is now ignoring evidence that the B…,media set hair fire every time bogus russia story come ignore evidence b,2020-10-17 15:33:45,40176,0,True,1317549380933619712,[],[],0,0,28,141,5.035714285714286,0.07142857142857142,0.07142857142857142,0.317,0.683,0.0,-0.6249,2020-10-17,15:33:45,0,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,Sean is a great warrior. His opponent is a Pelosi puppet. Vote for Sean Parnell ASAP. Thanks! https://t.co/VT3IWZ4nbF,sean great warrior opponent pelosi puppet vote sean parnell asap thank,2020-10-17 15:39:01,19254,59395,False,1317550703825485825,[],[],0,0,21,97,4.619047619047619,0.19047619047619047,0.047619047619047616,0.0,0.578,0.422,0.807,2020-10-17,15:39:01,0,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,RT @FoxNews: One person on an email thread allegedly involving Hunter Biden corroborates the veracity of the messages which appear to outl…,one person email thread allegedly involve hunter biden corroborate veracity message appear outl,2020-10-17 15:40:01,30663,0,True,1317550954242166784,[],[],0,0,24,140,5.833333333333333,0.08333333333333333,0.041666666666666664,0.0,1.0,0.0,0.0,2020-10-17,15:40:01,0,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,Early voting in Nevada is underway! Go to https://t.co/gsFSgh2KPc to get everything you need to cast your VOTE and MAKE AMERICA GREAT AGAIN! https://t.co/eYjTFAxaIO,early vote nevada underway go get everything need cast vote make america great,2020-10-17 16:12:49,11626,41634,False,1317559210117271552,[],[],0,0,24,118,4.916666666666667,0.08333333333333333,0.20833333333333334,0.0,0.706,0.294,0.7519,2020-10-17,16:12:49,1,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,GEORGIA! Early voting is underway. Get out and VOTE to MAKE AMERICA GREAT AGAIN! https://t.co/IMvVBDWZ4o,georgia early vote underway get vote make america great,2020-10-17 16:48:46,20898,79749,False,1317568255842676736,[],[],0,0,17,83,4.882352941176471,0.17647058823529413,0.35294117647058826,0.0,0.624,0.376,0.7519,2020-10-17,16:48:46,1,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,RT @chefjclark: 🚨 🚨 HUGE WIN for voting rights in MICHIGAN for President @realDonaldTrump the GOP &amp; all Americans.Ballot harvesting is I…,huge win vote right michigan president gop amp americans ballot harvest,2020-10-17 16:55:22,18216,0,True,1317569917793677312,[],['@realDonaldTrump'],0,1,25,141,5.64,0.24,0.24,0.0,0.514,0.486,0.8208,2020-10-17,16:55:22,1,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,Getting ready to land in Muskegon Michigan. Another giant crowd. See you soon! #MAGA,get ready land muskegon michigan another giant crowd see soon maga,2020-10-17 16:56:08,21595,132627,False,1317570113051111424,['#MAGA'],[],1,0,18,88,4.888888888888889,0.2222222222222222,0.05555555555555555,0.0,0.782,0.218,0.4199,2020-10-17,16:56:08,1,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,It was GREAT to be back in MICHIGAN with thousands of loyal hardworking American Patriots — 17 days from now we are going to win the state of MICHIGAN and we are going to win 4 more years in the White House! #MAGA https://t.co/NNSY71n5RA,great back michigan thousands loyal hardworking american patriots days go win state michigan go win years white house maga,2020-10-17 18:54:57,15064,60584,False,1317600013363499008,['#MAGA'],[],1,0,44,213,4.840909090909091,0.045454545454545456,0.09090909090909091,0.0,0.503,0.497,0.9503,2020-10-17,18:54:57,1,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,Joe Biden-Linked Firm Made Major Investments in Chinese Corporations https://t.co/oeDz9G2BB4 via @BreitbartNews,joe biden link firm make major investments chinese corporations via,2020-10-17 18:58:22,20782,48860,False,1317600870922547200,[],['@BreitbartNews'],0,1,12,88,7.333333333333333,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,2020-10-17,18:58:22,1,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,https://t.co/Y3LLPPg3eG,,2020-10-17 18:58:36,8296,35460,False,1317600932750708737,[],[],0,0,0,0,,,,0.0,0.0,0.0,0.0,2020-10-17,18:58:36,1,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,https://t.co/mRF1BvoArw,,2020-10-17 18:58:46,8469,36330,False,1317600972303003648,[],[],0,0,0,0,,,,0.0,0.0,0.0,0.0,2020-10-17,18:58:46,1,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,https://t.co/iyGkxZYGV2,,2020-10-17 18:58:56,8728,36318,False,1317601014988427264,[],[],0,0,0,0,,,,0.0,0.0,0.0,0.0,2020-10-17,18:58:56,1,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,https://t.co/2eSWa4IzOe,,2020-10-17 18:59:04,11009,46601,False,1317601050489049088,[],[],0,0,0,0,,,,0.0,0.0,0.0,0.0,2020-10-17,18:59:04,1,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,THANK YOU MICHIGAN! https://t.co/gsFSgh2KPc https://t.co/P2shx6YQBq,thank michigan,2020-10-17 19:01:30,15404,72534,False,1317601661955624960,[],[],0,0,4,20,5.0,0.25,0.75,0.0,0.417,0.583,0.4199,2020-10-17,19:01:30,1,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,Final RCP Polling Averages Had Hillary Clinton Winning MI WI and PA https://t.co/xFQ8beqhDe via @BreitbartNews The Polls are Fake just like much of the reported news. I won it all against Crooked Hillary!,final rcp poll average hillary clinton win mi wi pa via poll fake like much report news crook hillary,2020-10-17 19:05:56,13853,50268,False,1317602778525528065,[],['@BreitbartNews'],0,1,35,183,5.228571428571429,0.08571428571428572,0.14285714285714285,0.114,0.66,0.227,0.4753,2020-10-17,19:05:56,1,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,Getting ready to land in Wisconsin. See you soon!,get ready land wisconsin see soon,2020-10-17 19:12:46,19589,153252,False,1317604495652651008,[],[],0,0,11,51,4.636363636363637,0.18181818181818182,0.0,0.0,0.642,0.358,0.4199,2020-10-17,19:12:46,1,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,THANK YOU WISCONSIN! https://t.co/qpU4baSJRO,thank wisconsin,2020-10-17 21:39:02,16059,73586,False,1317641305313378308,[],[],0,0,4,21,5.25,0.25,0.75,0.0,0.417,0.583,0.4199,2020-10-17,21:39:02,1,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,17 days from now we are going to win the Great State of WISCONSIN and we are going to win 4 more years in the White House! Early Voting begins on Tuesday in WISCONSIN — so make sure you GET OUT AND VOTE! #MAGA https://t.co/nZtkkXr03M,days go win great state wisconsin go win years white house early vote begin tuesday wisconsin make sure get vote maga,2020-10-17 21:50:37,15757,61265,False,1317644220207927296,['#MAGA'],[],1,0,46,210,4.565217391304348,0.06521739130434782,0.15217391304347827,0.0,0.566,0.434,0.9391,2020-10-17,21:50:37,1,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,The Democrat Party you once knew — no longer exists! https://t.co/0Gou1Z49OQ,democrat party know no longer exist,2020-10-17 21:51:54,21262,80710,False,1317644543882334209,[],[],0,0,10,51,5.1,0.1,0.0,0.216,0.491,0.294,0.2003,2020-10-17,21:51:54,1,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,If you support our Police if you stand with the HEROES of Law Enforcement then you must defeat Joe Biden on November 3rd—VOTE #MAGA! https://t.co/MD4OISxDLJ,support police stand heroes law enforcement must defeat joe biden november rdvote maga,2020-10-17 21:53:48,15041,55722,False,1317645019810025473,['#MAGA'],[],1,0,26,133,5.115384615384615,0.07692307692307693,0.07692307692307693,0.143,0.523,0.334,0.6155,2020-10-17,21:53:48,1,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,This election is a choice between a TRUMP RECOVERY and a BIDEN DEPRESSION. If you vote for me prosperity will surge normal life will fully resume and next year will be one of the greatest years in the history of our Country! https://t.co/gsFSgh2KPc,election choice trump recovery biden depression vote prosperity surge normal life fully resume next year one greatest years history country,2020-10-17 22:19:37,26341,99012,False,1317651520763031554,[],[],0,0,44,226,5.136363636363637,0.045454545454545456,0.09090909090909091,0.163,0.691,0.145,-0.1343,2020-10-17,22:19:37,1,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,Joe Biden is the living embodiment of the corrupt political class that enriched itself while draining the economic life and soul from our Country. For the last 47 years Joe Biden shipped away your jobs shut down your factories threw open your borders and ravaged our cities...,joe biden live embodiment corrupt political class enrich drain economic life soul country last years joe biden ship away job shut factories throw open border ravage cities,2020-10-17 22:25:05,53765,181853,False,1317652894678609921,[],[],0,0,49,278,5.673469387755102,0.08163265306122448,0.0,0.0,1.0,0.0,0.0,2020-10-17,22:25:05,1,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,...while sacrificing American blood and treasure in endless foreign wars. Joe Biden is a corrupt politician — and the Biden family is a criminal enterprise. This makes Crooked Hillary Clinton look like amateur hour!,sacrifice american blood treasure endless foreign war joe biden corrupt politician biden family criminal enterprise make crook hillary clinton look like amateur hour,2020-10-17 22:25:06,30259,116383,False,1317652898910674945,[],[],0,0,37,217,5.864864864864865,0.16216216216216217,0.0,0.221,0.637,0.142,-0.5562,2020-10-17,22:25:06,1,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,https://t.co/XyyGEL5MnG,,2020-10-17 22:38:06,9959,38630,False,1317656172200013825,[],[],0,0,0,0,,,,0.0,0.0,0.0,0.0,2020-10-17,22:38:06,1,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,https://t.co/Hwe89Hl6Wu,,2020-10-17 22:38:27,9494,33613,False,1317656259856719873,[],[],0,0,0,0,,,,0.0,0.0,0.0,0.0,2020-10-17,22:38:27,1,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,https://t.co/Px27AQrizY,,2020-10-17 22:39:02,23723,63870,False,1317656405885644800,[],[],0,0,0,0,,,,0.0,0.0,0.0,0.0,2020-10-17,22:39:02,1,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,“Bins full of ballots in a dumpster” https://t.co/SjWMgFuVhw,bin full ballot dumpster,2020-10-18 00:02:28,30618,67299,False,1317677402453995521,[],[],0,0,7,34,4.857142857142857,0.0,0.0,0.348,0.652,0.0,-0.1531,2020-10-18,00:02:28,0,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,RT @DanScavino: POTUS still going in Janesville Wisconsin!! #MAGA🇺🇸🦅🌐https://t.co/zqgeZML9Hf https://t.co/67GaSBbIRJ,potus still go janesville wisconsin maga,2020-10-18 00:04:05,14016,0,True,1317677810484277249,['#MAGA'],[],1,0,14,70,5.0,0.35714285714285715,0.21428571428571427,0.0,1.0,0.0,0.0,2020-10-18,00:04:05,0,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,RT @DanScavino: Flying high above President Trump’s #MAGA🇺🇸🦅rally in Janesville Wisconsin tonight! #ThinBlueLine #CopsForTrump #LESM https…,fly high president trump magarally janesville wisconsin tonight thinblueline copsfortrump lesm,2020-10-18 00:04:17,9694,0,True,1317677857787703297,"['#MAGA', '#ThinBlueLine', '#CopsForTrump', '#LESM']",[],4,0,22,135,6.136363636363637,0.3181818181818182,0.09090909090909091,0.0,1.0,0.0,0.0,2020-10-18,00:04:17,0,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,RT @dbongino: Pollster Who Predicted 2016 Win Predicts Another Trump Victory 👇🏻👇🏻 https://t.co/8J2wW0JLBK,pollster predict win predict another trump victory,2020-10-18 00:11:28,11173,0,True,1317679665528545282,[],[],0,0,13,78,6.0,0.15384615384615385,0.07692307692307693,0.0,0.648,0.352,0.5859,2020-10-18,00:11:28,0,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,RT @dbongino: The Democrats and their media sycophants absolutely KNOW Biden is an active national security threat to the US. They just…,democrats media sycophants absolutely know biden active national security threat us,2020-10-18 00:11:44,24601,0,True,1317679732968747009,[],[],0,0,25,138,5.52,0.12,0.12,0.181,0.533,0.286,0.2415,2020-10-18,00:11:44,0,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,RT @DineshDSouza: My new film TRUMP CARD is out October 9. My best one yet! On Apple iTunes Google Amazon Prime Dish and other platfor…,new film trump card october best one yet apple itunes google amazon prime dish platfor,2020-10-18 00:12:07,13439,0,True,1317679831551594503,[],[],0,0,29,138,4.758620689655173,0.13793103448275862,0.10344827586206896,0.0,0.721,0.279,0.7345,2020-10-18,00:12:07,0,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,RT @DineshDSouza: Joe Biden has multiple homes access to private planes domestic staff. Now we know how he managed to afford all that aft…,joe biden multiple home access private plan domestic staff know manage afford aft,2020-10-18 00:13:23,37822,0,True,1317680149056253953,[],[],0,0,27,140,5.185185185185185,0.1111111111111111,0.037037037037037035,0.0,1.0,0.0,0.0,2020-10-18,00:13:23,0,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,RT @RealJohnDennis: Saw @DineshDSouza's Trump Card last night.It's a MUST see.Great work Dinesh and @Debber66!https://t.co/jMzRmNgoMf,saw trump card last night must see great work dinesh,2020-10-18 00:14:26,8914,0,True,1317680414220152833,[],"['@DineshDSouza', '@Debber66']",0,2,22,117,5.318181818181818,0.4090909090909091,0.09090909090909091,0.0,1.0,0.0,0.0,2020-10-18,00:14:26,0,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,RT @DineshDSouza: The “big guy” splitting the loot with bag man Hunter Biden was indeed his father Joe!  https://t.co/sP1egCWF3n,big guy split loot bag man hunter biden indeed father joe,2020-10-18 00:15:07,20175,0,True,1317680583720329216,[],[],0,0,21,104,4.9523809523809526,0.14285714285714285,0.047619047619047616,0.0,1.0,0.0,0.0,2020-10-18,00:15:07,0,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,RT @wjz: Senate Majority Leader Mitch McConnell announced that the Senate will vote Wednesday on the coronavirus relief proposal crafted by…,senate majority leader mitch mcconnell announce senate vote wednesday coronavirus relief proposal craft,2020-10-18 00:49:13,8070,0,True,1317689167627743239,[],[],0,0,23,141,6.130434782608695,0.08695652173913043,0.043478260869565216,0.0,0.795,0.205,0.4767,2020-10-18,00:49:13,0,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,RT @ChadPergram: McConnell says Senate coronavirus bill includes•More federally-expanded unemployment benefits for laid-off Americans•An…,mcconnell say senate coronavirus bill includesmore federally expand unemployment benefit lay americansan,2020-10-18 00:49:43,8118,0,True,1317689292211191811,[],[],0,0,16,136,8.5,0.25,0.0625,0.2,0.621,0.179,-0.0772,2020-10-18,00:49:43,0,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,John thank you. Such a great honor! https://t.co/2NBZXFIoql,john thank great honor,2020-10-18 01:03:05,46073,184005,False,1317692654809796608,[],[],0,0,9,37,4.111111111111111,0.2222222222222222,0.0,0.0,0.165,0.835,0.8777,2020-10-18,01:03:05,0,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,RT @AdamLaxalt: Unclean voter rolls + significantly relaxed signature requirements + very lax ballot harvesting rules = a “Wild Wild West”…,unclean voter roll significantly relax signature requirements lax ballot harvest rule wild wild west,2020-10-18 01:16:50,18805,0,True,1317696115920138241,[],[],0,0,23,138,6.0,0.21739130434782608,0.043478260869565216,0.0,0.802,0.198,0.4939,2020-10-18,01:16:50,0,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,RT @dougmillsnyt: .@realDonaldTrump addresses a campaign rally at the Southern Wisconsin Regional Airport in Janesville WI. https://t.co/G…,address campaign rally southern wisconsin regional airport janesville wi,2020-10-18 08:31:21,5583,0,True,1317805466269884417,[],['@realDonaldTrump'],0,1,21,128,6.095238095238095,0.23809523809523808,0.09523809523809523,0.0,1.0,0.0,0.0,2020-10-18,08:31:21,0,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,"RT @TeamTrump: President @realDonaldTrump rips Joe Biden for calling police officers ""the enemy"" https://t.co/zNp4CkrINq",president rip joe biden call police officer enemy,2020-10-18 08:31:30,12437,0,True,1317805502244343808,[],['@realDonaldTrump'],0,1,18,103,5.722222222222222,0.3888888888888889,0.05555555555555555,0.28,0.72,0.0,-0.5423,2020-10-18,08:31:30,0,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,RT @wdunlap: @JoeBiden Failed ObamaCare cost the average American family $5000 more per year -over doubling our healthcare insurance costs…,fail obamacare cost average american family per year double healthcare insurance cost,2020-10-18 08:32:20,14285,0,True,1317805714228736000,[],['@JoeBiden'],0,1,24,142,5.916666666666667,0.20833333333333334,0.041666666666666664,0.216,0.784,0.0,-0.5106,2020-10-18,08:32:20,0,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,The United States shows more CASES than other countries which the Lamestream Fake News Media pounces on daily because it TESTS at such a high (and costly) level. No country in the world tests at this level. The more you TEST the more CASES you will be reporting. Very simple!,unite state show case countries lamestream fake news media pounce daily test high costly level no country world test level test case report simple,2020-10-18 09:40:23,39419,173776,False,1317822838519128068,[],[],0,0,56,281,5.017857142857143,0.10714285714285714,0.07142857142857142,0.213,0.701,0.085,-0.4926,2020-10-18,09:40:23,0,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,Hunter Biden’s laptop is a disaster for the entire Biden family but especially for his father Joe. It is now a proven fact and cannot be denied that all of that info is the REAL DEAL. That makes it impossible for “50% or 10%” Joe to ever assume the office of the President!,hunter bidens laptop disaster entire biden family especially father joe prove fact not deny info real deal make impossible joe ever assume office president,2020-10-18 09:50:54,84442,276916,False,1317825484495880192,[],[],0,0,59,276,4.677966101694915,0.0847457627118644,0.03389830508474576,0.143,0.779,0.078,-0.4563,2020-10-18,09:50:54,0,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,Joe Biden is a corrupt politician and everybody knows it. Now you have the proof perhaps like never was had before on a major politician. Laptop plus. This is the second biggest political scandal in our history!,joe biden corrupt politician everybody know proof perhaps like never major politician laptop plus second biggest political scandal history,2020-10-18 11:39:29,67022,248763,False,1317852810302558208,[],[],0,0,41,215,5.2439024390243905,0.0975609756097561,0.0,0.129,0.769,0.101,-0.1759,2020-10-18,11:39:29,0,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,Very proud of the @nypost my former “hometown newspaper”. They have said and shown what everyone knows about Sleepy Joe Biden. He is a CORRUPT POLITICIAN!!!,proud former hometown newspaper say show everyone know sleepy joe biden corrupt politician,2020-10-18 12:02:48,46504,171358,False,1317858680461668352,[],['@nypost'],0,1,32,160,5.0,0.1875,0.0625,0.0,0.778,0.222,0.645,2020-10-18,12:02:48,0,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,Not my Wall which will soon be finished (and Mexico will pay for the Wall!). Totally unrelated but I think Steve will be just fine. By the way is this the same job hopping Tim O’Brien that headed Mini Mike Bloomberg’s humiliating 2 Billion Dollar Presidential run? Debate prep! https://t.co/cQfEtszRrB,not wall soon finish mexico pay wall totally unrelated think steve fine way job hop tim obrien head mini mike bloombergs humiliate billion dollar presidential run debate prep,2020-10-18 12:14:49,16628,62120,False,1317861704819118080,[],[],0,0,56,282,5.035714285714286,0.125,0.017857142857142856,0.131,0.813,0.056,-0.3365,2020-10-18,12:14:49,0,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,Corrupt politician Joe Biden makes Crooked Hillary look like an amateur!,corrupt politician joe biden make crook hillary look like amateur,2020-10-18 14:14:20,65007,324360,False,1317891781648773121,[],[],0,0,12,73,6.083333333333333,0.08333333333333333,0.0,0.0,0.763,0.237,0.4199,2020-10-18,14:14:20,0,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,THANK YOU Newport Beach California! Now on my way to Carson City Nevada. Another big crowd see you soon! #MAGA https://t.co/QV8V9SdzJI,thank newport beach california way carson city nevada another big crowd see soon maga,2020-10-18 18:15:20,39727,161304,False,1317952428759678976,['#MAGA'],[],1,0,24,114,4.75,0.16666666666666666,0.125,0.0,0.797,0.203,0.5882,2020-10-18,18:15:20,1,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,https://t.co/vOw2bXAtBT,,2020-10-18 18:36:35,12807,47369,False,1317957779781423105,[],[],0,0,0,0,,,,0.0,0.0,0.0,0.0,2020-10-18,18:36:35,1,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,https://t.co/BK010CENQO,,2020-10-18 18:37:01,15300,52133,False,1317957885842747393,[],[],0,0,0,0,,,,0.0,0.0,0.0,0.0,2020-10-18,18:37:01,1,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,Big show tonight on @FoxNews! @MarkLevinShow will be exposing Joe Biden’s Corruption at 8:00pmE — and of course don’t miss @NextRevFNC with @SteveHiltonx at 9:00pmE!,big show tonight expose joe bidens corruption pme course dont miss pme,2020-10-18 18:44:44,24400,90935,False,1317959831081250816,[],"['@FoxNews', '@MarkLevinShow', '@NextRevFNC', '@SteveHiltonx']",0,4,30,167,5.566666666666666,0.26666666666666666,0.0,0.19,0.708,0.102,-0.3049,2020-10-18,18:44:44,1,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,https://t.co/yEbGpzVWhH,,2020-10-18 19:03:31,19789,62714,False,1317964555658563584,[],[],0,0,0,0,,,,0.0,0.0,0.0,0.0,2020-10-18,19:03:31,1,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,https://t.co/mgmCZj5jgh,,2020-10-18 19:04:17,34140,104723,False,1317964748693012480,[],[],0,0,0,0,,,,0.0,0.0,0.0,0.0,2020-10-18,19:04:17,1,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,https://t.co/Oay4jTvbUL,,2020-10-18 19:04:26,24594,81221,False,1317964785170853888,[],[],0,0,0,0,,,,0.0,0.0,0.0,0.0,2020-10-18,19:04:26,1,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,https://t.co/swBqIhNVc9,,2020-10-18 19:04:34,22867,75782,False,1317964821900374016,[],[],0,0,0,0,,,,0.0,0.0,0.0,0.0,2020-10-18,19:04:34,1,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,THANK YOU NEVADA! https://t.co/WCfXKZ1Vpu,thank nevada,2020-10-18 21:00:01,21758,94063,False,1317993872643870720,[],[],0,0,4,18,4.5,0.25,0.75,0.0,0.417,0.583,0.4199,2020-10-18,21:00:01,1,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,https://t.co/ResTvtIIr5,,2020-10-18 21:05:58,25723,142012,False,1317995372212482048,[],[],0,0,0,0,,,,0.0,0.0,0.0,0.0,2020-10-18,21:05:58,1,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,Watch the @marklevinshow on @FoxNews at 10:00 P.M. He will importantly be talking about the corruption of Joe Biden. @SteveHiltonx and Larry Kudlow were great tonight!,watch p importantly talk corruption joe biden larry kudlow great tonight,2020-10-18 21:38:56,24172,102597,False,1318003668768026624,[],"['@marklevinshow', '@FoxNews', '@SteveHiltonx']",0,3,32,173,5.40625,0.25,0.03125,0.0,0.599,0.401,0.7712,2020-10-18,21:38:56,1,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,Sen. Ron Johnson Calls For FBI To Address Reported Biden Ukraine Meeting https://t.co/UGVw1gEW7T via @BreitbartNews,sen ron johnson call fbi address report biden ukraine meet via,2020-10-19 01:19:24,30367,94669,False,1318059150174138368,[],['@BreitbartNews'],0,1,15,92,6.133333333333334,0.13333333333333333,0.06666666666666667,0.0,1.0,0.0,0.0,2020-10-19,01:19:24,0,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,https://t.co/7KiL8PyWqG,,2020-10-19 11:02:08,14234,63408,False,1318205801555787781,[],[],0,0,0,0,,,,0.0,0.0,0.0,0.0,2020-10-19,11:02:08,0,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
Twitter for iPhone,RT @alaynatreene: POTUS: “We're going to win. I wouldn't have told you that maybe two or three weeks ago”,potus go win tell maybe two three weeks ago,2020-10-19 12:27:30,7763,0,True,1318227282088071172,[],[],0,0,25,109,4.36,0.24,0.12,0.0,0.759,0.241,0.5859,2020-10-19,12:27:30,0,2020-10-19,-0.016464663514942676,-0.016646261694777693,-0.015404465241926573
